symbol,timestamp,open,high,low,close,volume,trade_count,vwap
META,2023-07-17 22:00:00+00:00,310.63,310.64,310.1,310.25,18432.0,279.0,310.53101
META,2023-07-17 23:00:00+00:00,310.57,310.61,309.04,309.32,17104.0,415.0,309.98595
META,2023-07-18 08:00:00+00:00,310.9,310.92,310.3,310.39,3273.0,97.0,310.571326
META,2023-07-18 09:00:00+00:00,310.28,310.75,310.28,310.67,1818.0,36.0,310.566111
META,2023-07-18 10:00:00+00:00,310.65,310.65,310.15,310.15,2861.0,80.0,310.454502
META,2023-07-18 11:00:00+00:00,310.4,310.65,308.6,309.78,43833.0,1180.0,309.557998
META,2023-07-18 12:00:00+00:00,310.54,310.76,308.6,309.15,409151.0,2698.0,310.385723
META,2023-07-18 13:00:00+00:00,309.3,311.82,307.6188,309.04,2902836.0,42983.0,309.4515
META,2023-07-18 14:00:00+00:00,309.0,311.28,308.22,310.48,2526167.0,44574.0,309.70111
META,2023-07-18 15:00:00+00:00,310.51,312.07,308.6206,310.07,3429878.0,51372.0,310.210403
META,2023-07-18 16:00:00+00:00,310.09,310.84,309.6,310.1,1975293.0,31955.0,310.210001
META,2023-07-18 17:00:00+00:00,310.075,314.2,310.07,312.3395,2894320.0,40811.0,312.423214
META,2023-07-18 18:00:00+00:00,312.36,313.29,311.97,312.66,1586105.0,27231.0,312.650153
META,2023-07-18 19:00:00+00:00,312.61,312.65,311.06,312.02,2684575.0,45434.0,311.923006
META,2023-07-18 20:00:00+00:00,312.36,312.36,311.35,311.36,2193108.0,665.0,312.043432
META,2023-07-18 21:00:00+00:00,311.29,311.59,311.2,311.3,14329.0,199.0,311.327276
META,2023-07-18 22:00:00+00:00,311.269,311.79,311.269,311.75,11294.0,188.0,311.673407
META,2023-07-18 23:00:00+00:00,311.78,312.2,311.69,311.9,19787.0,476.0,311.979254
META,2023-07-19 08:00:00+00:00,312.05,313.65,312.05,313.65,7569.0,216.0,313.345853
META,2023-07-19 09:00:00+00:00,313.64,314.5,313.64,314.5,3529.0,122.0,313.936364
META,2023-07-19 10:00:00+00:00,314.53,315.0,314.14,314.8,5917.0,226.0,314.734945
META,2023-07-19 11:00:00+00:00,314.81,314.81,313.0,313.55,36502.0,944.0,313.92324
META,2023-07-19 12:00:00+00:00,313.7,314.6,312.07,313.71,100895.0,2625.0,313.806681
META,2023-07-19 13:00:00+00:00,313.74,315.45,310.52,314.0,2942178.0,47941.0,312.721425
META,2023-07-19 14:00:00+00:00,314.08,316.6,312.64,314.86,3730593.0,61608.0,314.369148
META,2023-07-19 15:00:00+00:00,314.89,318.68,313.84,317.61,4011021.0,57348.0,316.943705
META,2023-07-19 16:00:00+00:00,317.56,318.04,314.5,316.5966,3264068.0,47477.0,316.050767
META,2023-07-19 17:00:00+00:00,316.58,317.035,313.28,314.0417,1810973.0,31881.0,314.768726
META,2023-07-19 18:00:00+00:00,314.01,314.55,312.92,314.35,1457715.0,27017.0,313.660947
META,2023-07-19 19:00:00+00:00,314.325,316.31,314.325,315.96,2311641.0,43216.0,315.633273
META,2023-07-19 20:00:00+00:00,315.92,316.23,314.0,315.45,1643025.0,1738.0,315.975972
META,2023-07-19 21:00:00+00:00,315.2083,316.01,314.0,314.22,38135.0,611.0,314.729763
META,2023-07-19 22:00:00+00:00,314.3095,314.3095,311.8,312.978,61424.0,1400.0,312.750624
META,2023-07-19 23:00:00+00:00,312.99,312.99,312.2,312.23,51259.0,882.0,312.581859
META,2023-07-20 08:00:00+00:00,312.1,312.1,311.07,311.4,3641.0,132.0,311.487443
META,2023-07-20 09:00:00+00:00,311.4,311.89,311.2,311.89,2860.0,123.0,311.497822
META,2023-07-20 10:00:00+00:00,311.95,312.98,311.95,312.73,4702.0,161.0,312.620249
META,2023-07-20 11:00:00+00:00,313.01,314.8,313.0,314.08,55481.0,1301.0,313.759602
META,2023-07-20 12:00:00+00:00,313.29,314.8,312.71,313.86,66483.0,1972.0,313.536486
META,2023-07-20 13:00:00+00:00,313.48,315.54,312.66,313.355,2333404.0,37817.0,314.172839
META,2023-07-20 14:00:00+00:00,313.32,313.58,306.29,306.64,4753745.0,79202.0,309.236142
META,2023-07-20 15:00:00+00:00,306.65,309.2,306.35,307.175,2337530.0,43485.0,307.936509
META,2023-07-20 16:00:00+00:00,307.08,308.55,305.64,307.1,2095820.0,38962.0,306.977011
META,2023-07-20 17:00:00+00:00,307.13,307.55,306.175,306.305,1653887.0,31384.0,306.888922
META,2023-07-20 18:00:00+00:00,306.26,306.26,304.13,304.47,2760024.0,47745.0,305.197803
META,2023-07-20 19:00:00+00:00,304.47,304.72,302.22,302.52,4824182.0,81280.0,303.220029
META,2023-07-20 20:00:00+00:00,302.52,302.64,301.8,302.46,2753276.0,2423.0,302.511503
META,2023-07-20 21:00:00+00:00,302.5,302.76,302.25,302.35,13268.0,405.0,302.562344
META,2023-07-20 22:00:00+00:00,302.5,302.64,299.8,300.1,86394.0,2576.0,301.131502
META,2023-07-20 23:00:00+00:00,300.2,300.8,300.0,300.5,68784.0,1563.0,300.309412
META,2023-07-21 08:00:00+00:00,302.4,303.38,302.4,303.21,2288.0,109.0,302.908929
META,2023-07-21 09:00:00+00:00,302.7,303.2,302.37,302.75,5897.0,190.0,302.810729
META,2023-07-21 10:00:00+00:00,302.71,303.4,302.71,303.4,4305.0,117.0,303.069155
META,2023-07-21 11:00:00+00:00,303.15,303.59,302.42,302.42,51502.0,1120.0,303.207663
META,2023-07-21 12:00:00+00:00,303.1,304.98,301.5,304.9499,171580.0,3460.0,303.898449
META,2023-07-21 13:00:00+00:00,304.95,305.46,300.6501,301.26,3602668.0,49552.0,303.025201
META,2023-07-21 14:00:00+00:00,301.195,301.99,297.03,298.33,5057904.0,85180.0,299.21712
META,2023-07-21 15:00:00+00:00,298.31,298.7999,294.065,294.88,4462386.0,68099.0,296.876624
META,2023-07-21 16:00:00+00:00,294.91,295.36,291.2,293.99,4617250.0,71397.0,293.63453
META,2023-07-21 17:00:00+00:00,293.9401,297.5,293.72,296.64,4251242.0,51777.0,296.110412
META,2023-07-21 18:00:00+00:00,296.65,296.69,294.2001,294.8,2508058.0,41823.0,295.248217
META,2023-07-21 19:00:00+00:00,294.73,295.68,292.8,294.27,5845693.0,91977.0,294.042172
META,2023-07-21 20:00:00+00:00,294.35,294.5,293.81,294.2,11603987.0,1697.0,294.260255
META,2023-07-21 21:00:00+00:00,294.24,294.27,294.0,294.2099,38996.0,651.0,294.090066
META,2023-07-21 22:00:00+00:00,294.19,294.4,294.0,294.06,26361.0,412.0,294.096047
META,2023-07-21 23:00:00+00:00,294.01,294.2099,293.99,294.0,21573.0,331.0,294.065914
META,2023-07-24 08:00:00+00:00,294.23,296.37,293.9,295.3,7071.0,175.0,294.855628
META,2023-07-24 09:00:00+00:00,294.98,295.81,294.98,295.5,5107.0,110.0,295.344353
META,2023-07-24 10:00:00+00:00,295.48,295.48,295.1,295.22,3393.0,54.0,295.319349
META,2023-07-24 11:00:00+00:00,295.25,296.4,295.07,295.73,38282.0,953.0,295.79644
META,2023-07-24 12:00:00+00:00,295.46,296.48,293.73,295.59,110564.0,2678.0,295.564642
META,2023-07-24 13:00:00+00:00,295.72,297.52,290.82,291.1,3198139.0,54654.0,294.215306
META,2023-07-24 14:00:00+00:00,291.14,295.63,290.3,292.52,4327716.0,68932.0,293.113798
META,2023-07-24 15:00:00+00:00,292.525,293.35,288.3001,291.575,4794280.0,66574.0,290.546401
META,2023-07-24 16:00:00+00:00,291.6199,292.11,290.53,291.125,2120005.0,34201.0,291.241796
META,2023-07-24 17:00:00+00:00,291.1073,293.62,291.0,293.01,3442796.0,27196.0,291.755131
META,2023-07-24 18:00:00+00:00,293.055,293.2899,290.2702,290.51,1669860.0,27529.0,291.937968
META,2023-07-24 19:00:00+00:00,290.53,291.64,289.83,291.61,2859811.0,48195.0,290.740589
META,2023-07-24 20:00:00+00:00,291.61,291.77,291.3,291.76,1667562.0,741.0,291.61741
META,2023-07-24 21:00:00+00:00,291.76,292.22,291.71,292.1332,23104.0,358.0,291.870504
META,2023-07-24 22:00:00+00:00,291.96,292.0,291.77,291.806,13935.0,235.0,291.900186
META,2023-07-24 23:00:00+00:00,291.83,292.1999,291.62,291.75,16570.0,345.0,291.905583
