symbol,timestamp,open,high,low,close,volume,trade_count,vwap
BRK.B,2023-07-17 22:00:00+00:00,344.3,344.3,344.15,344.3,571.0,12.0,344.202539
BRK.B,2023-07-17 23:00:00+00:00,344.25,344.3,344.0,344.0,560.0,4.0,344.060696
BRK.B,2023-07-18 11:00:00+00:00,344.4,344.4,344.4,344.4,218.0,4.0,344.405046
BRK.B,2023-07-18 13:00:00+00:00,344.01,345.08,343.54,344.97,234629.0,5364.0,344.231907
BRK.B,2023-07-18 14:00:00+00:00,344.97,346.89,344.76,346.82,266440.0,8461.0,346.011861
BRK.B,2023-07-18 15:00:00+00:00,346.7724,347.25,345.17,345.3501,219453.0,6325.0,346.308709
BRK.B,2023-07-18 16:00:00+00:00,345.35,345.48,344.2801,344.4293,170239.0,4984.0,344.954919
BRK.B,2023-07-18 17:00:00+00:00,344.43,344.8125,344.24,344.6325,125838.0,4672.0,344.556395
BRK.B,2023-07-18 18:00:00+00:00,344.625,345.0,344.2,344.53,161611.0,5295.0,344.591101
BRK.B,2023-07-18 19:00:00+00:00,344.55,345.64,344.37,345.59,555915.0,14305.0,345.222879
BRK.B,2023-07-18 20:00:00+00:00,345.51,345.51,345.0,345.0,823618.0,99.0,345.339985
BRK.B,2023-07-18 21:00:00+00:00,345.0,345.0,345.0,345.0,1001.0,2.0,345.00001
BRK.B,2023-07-18 22:00:00+00:00,345.0,345.5,345.0,345.45,3395.0,18.0,345.425343
BRK.B,2023-07-18 23:00:00+00:00,345.39,345.39,345.34,345.34,300.0,3.0,345.356733
BRK.B,2023-07-19 12:00:00+00:00,345.01,346.0,345.01,345.5,1895.0,16.0,345.406813
BRK.B,2023-07-19 13:00:00+00:00,345.05,346.0,343.55,343.94,396310.0,9097.0,344.104212
BRK.B,2023-07-19 14:00:00+00:00,343.935,344.55,342.55,343.1,404044.0,12809.0,343.716967
BRK.B,2023-07-19 15:00:00+00:00,343.15,343.17,341.99,342.7212,347418.0,9506.0,342.322214
BRK.B,2023-07-19 16:00:00+00:00,342.685,342.91,342.045,342.62,247789.0,7850.0,342.477105
BRK.B,2023-07-19 17:00:00+00:00,342.67,343.96,342.5,343.54,259835.0,7292.0,343.281289
BRK.B,2023-07-19 18:00:00+00:00,343.64,343.95,342.88,343.84,242064.0,6637.0,343.403162
BRK.B,2023-07-19 19:00:00+00:00,343.83,343.85,342.29,342.3,602611.0,14507.0,342.925805
BRK.B,2023-07-19 20:00:00+00:00,342.25,342.48,342.17,342.1747,514087.0,140.0,342.428457
BRK.B,2023-07-19 21:00:00+00:00,342.17,342.17,342.17,342.17,128.0,6.0,342.183984
BRK.B,2023-07-19 22:00:00+00:00,342.17,342.17,341.65,341.65,3271.0,66.0,341.983189
BRK.B,2023-07-19 23:00:00+00:00,342.25,342.43,341.83,342.35,1744.0,25.0,342.323245
BRK.B,2023-07-20 11:00:00+00:00,343.14,343.14,343.1,343.1,598.0,20.0,343.123528
BRK.B,2023-07-20 12:00:00+00:00,343.1,343.1,342.77,342.77,1163.0,32.0,343.015745
BRK.B,2023-07-20 13:00:00+00:00,342.77,344.35,342.0,343.165,314796.0,6437.0,343.302289
BRK.B,2023-07-20 14:00:00+00:00,343.11,345.06,342.85,344.5001,455182.0,12672.0,343.852662
BRK.B,2023-07-20 15:00:00+00:00,344.52,345.11,343.86,345.038,234816.0,7509.0,344.516132
BRK.B,2023-07-20 16:00:00+00:00,345.04,345.44,344.11,344.215,335741.0,7732.0,344.870407
BRK.B,2023-07-20 17:00:00+00:00,344.22,345.37,344.21,345.253,336587.0,5492.0,344.829688
BRK.B,2023-07-20 18:00:00+00:00,345.23,346.4219,345.21,346.325,297418.0,7796.0,345.737627
BRK.B,2023-07-20 19:00:00+00:00,346.325,346.79,345.83,346.57,698689.0,16494.0,346.275091
BRK.B,2023-07-20 20:00:00+00:00,346.76,346.76,346.35,346.61,460217.0,158.0,346.607936
BRK.B,2023-07-20 21:00:00+00:00,346.42,346.61,346.05,346.37,1259.0,23.0,346.234456
BRK.B,2023-07-20 22:00:00+00:00,346.5,346.61,346.42,346.42,914.0,4.0,346.445328
BRK.B,2023-07-20 23:00:00+00:00,346.41,346.41,346.41,346.41,214.0,4.0,346.398505
BRK.B,2023-07-21 11:00:00+00:00,346.41,346.41,346.41,346.41,440.0,30.0,346.40875
BRK.B,2023-07-21 12:00:00+00:00,346.42,346.8,346.0,346.8,4836.0,86.0,346.515573
BRK.B,2023-07-21 13:00:00+00:00,346.5,347.5,345.1,345.87,403482.0,6175.0,346.032285
BRK.B,2023-07-21 14:00:00+00:00,345.9114,347.18,345.8,347.095,397994.0,10940.0,346.625766
BRK.B,2023-07-21 15:00:00+00:00,347.08,347.62,347.03,347.56,307164.0,7843.0,347.355844
BRK.B,2023-07-21 16:00:00+00:00,347.55,347.55,346.655,346.71,324949.0,6473.0,346.986775
BRK.B,2023-07-21 17:00:00+00:00,346.7,347.14,346.45,346.66,225999.0,6332.0,346.760863
BRK.B,2023-07-21 18:00:00+00:00,346.65,346.9699,346.1,346.7077,342466.0,7341.0,346.441847
BRK.B,2023-07-21 19:00:00+00:00,346.71,346.8,345.61,345.73,603902.0,14255.0,346.254667
BRK.B,2023-07-21 20:00:00+00:00,345.76,346.0,345.76,346.0,683176.0,85.0,345.760105
BRK.B,2023-07-21 21:00:00+00:00,346.0,346.0,345.97,345.97,1551.0,5.0,345.984526
BRK.B,2023-07-21 22:00:00+00:00,345.76,345.76,345.76,345.76,1.0,1.0,345.4
BRK.B,2023-07-24 12:00:00+00:00,346.01,346.01,346.01,346.01,633.0,9.0,346.012654
BRK.B,2023-07-24 13:00:00+00:00,346.4,349.08,346.28,349.08,257398.0,6329.0,347.530538
BRK.B,2023-07-24 14:00:00+00:00,349.09,349.7,347.93,349.25,367431.0,10979.0,348.831537
BRK.B,2023-07-24 15:00:00+00:00,349.2365,349.99,348.74,349.945,244542.0,6647.0,349.404433
BRK.B,2023-07-24 16:00:00+00:00,349.94,351.19,349.83,350.85,425500.0,8880.0,350.518088
BRK.B,2023-07-24 17:00:00+00:00,350.84,350.91,350.04,350.21,181526.0,5425.0,350.427886
BRK.B,2023-07-24 18:00:00+00:00,350.25,350.3399,349.53,349.84,203908.0,6257.0,349.919425
BRK.B,2023-07-24 19:00:00+00:00,349.81,350.36,349.45,349.68,547334.0,14577.0,349.863307
BRK.B,2023-07-24 20:00:00+00:00,349.6,350.0,349.6,350.0,678076.0,127.0,349.630405
BRK.B,2023-07-24 21:00:00+00:00,349.73,349.84,349.73,349.84,281.0,4.0,349.790997
BRK.B,2023-07-24 22:00:00+00:00,349.73,349.73,349.71,349.71,857.0,9.0,349.726966
BRK.B,2023-07-24 23:00:00+00:00,349.63,349.71,349.63,349.71,200.0,1.0,349.71
BRK.B,2023-07-25 08:00:00+00:00,349.8,349.8,349.8,349.8,298.0,15.0,349.793926
BRK.B,2023-07-25 12:00:00+00:00,350.0,350.0,350.0,350.0,110.0,2.0,350.0
BRK.B,2023-07-25 13:00:00+00:00,349.61,349.66,346.4,347.365,408250.0,9367.0,347.798122
BRK.B,2023-07-25 14:00:00+00:00,347.29,348.1309,346.5701,347.255,336981.0,9590.0,347.536467
BRK.B,2023-07-25 15:00:00+00:00,347.25,347.29,345.54,346.31,492767.0,10707.0,346.204013
BRK.B,2023-07-25 16:00:00+00:00,346.31,347.8,346.16,347.64,204131.0,5270.0,346.907991
BRK.B,2023-07-25 17:00:00+00:00,347.67,348.93,347.0501,348.035,290050.0,6906.0,348.084508
BRK.B,2023-07-25 18:00:00+00:00,347.97,348.4,347.73,348.0486,173000.0,5130.0,348.090831
BRK.B,2023-07-25 19:00:00+00:00,348.12,348.2,347.41,347.61,574600.0,14026.0,347.813193
BRK.B,2023-07-25 20:00:00+00:00,347.65,348.15,347.5,347.99,525715.0,150.0,347.581551
BRK.B,2023-07-25 21:00:00+00:00,348.0,348.0,347.8,348.0,2391.0,35.0,347.90051
BRK.B,2023-07-25 22:00:00+00:00,347.84,347.84,347.72,347.84,1129.0,6.0,347.818742
BRK.B,2023-07-25 23:00:00+00:00,347.58,347.94,347.5,347.94,686.0,3.0,347.620554
BRK.B,2023-07-26 12:00:00+00:00,347.71,348.1,347.58,347.58,987.0,12.0,347.816282
BRK.B,2023-07-26 13:00:00+00:00,347.6,349.28,347.5,348.51,203759.0,4691.0,348.622858
BRK.B,2023-07-26 14:00:00+00:00,348.555,349.72,348.16,349.615,255911.0,8052.0,348.830201
BRK.B,2023-07-26 15:00:00+00:00,349.5441,350.07,349.4974,349.95,205347.0,5811.0,349.831355
BRK.B,2023-07-26 16:00:00+00:00,349.96,350.34,349.685,349.71,162253.0,4205.0,350.051015
BRK.B,2023-07-26 17:00:00+00:00,349.71,350.099,349.3,349.87,145353.0,4634.0,349.73086
BRK.B,2023-07-26 18:00:00+00:00,349.84,351.09,349.39,351.0,293304.0,7427.0,350.2576
BRK.B,2023-07-26 19:00:00+00:00,350.97,351.011,348.74,349.81,585815.0,14665.0,349.567044
BRK.B,2023-07-26 20:00:00+00:00,349.8,350.0,347.68,350.0,552458.0,89.0,349.796833
BRK.B,2023-07-26 21:00:00+00:00,350.3,350.3,350.0,350.0,3355.0,23.0,350.008402
BRK.B,2023-07-26 22:00:00+00:00,349.8,349.8,349.8,349.8,201.0,3.0,349.8
BRK.B,2023-07-26 23:00:00+00:00,349.8,349.87,349.8,349.87,1299.0,3.0,349.870924
BRK.B,2023-07-27 11:00:00+00:00,351.69,351.69,351.69,351.69,341.0,19.0,351.606276
BRK.B,2023-07-27 12:00:00+00:00,351.7,351.7441,351.0,351.0,4274.0,87.0,351.238201
BRK.B,2023-07-27 13:00:00+00:00,350.76,351.21,349.0904,349.1925,274079.0,5976.0,350.057498
BRK.B,2023-07-27 14:00:00+00:00,349.27,351.08,348.6,350.39,335366.0,9547.0,350.026089
BRK.B,2023-07-27 15:00:00+00:00,350.48,350.66,349.395,350.66,217909.0,6382.0,350.073154
BRK.B,2023-07-27 16:00:00+00:00,350.675,351.01,350.18,350.96,187080.0,5340.0,350.614582
BRK.B,2023-07-27 17:00:00+00:00,350.98,351.27,349.8,350.29,179269.0,5614.0,350.410365
BRK.B,2023-07-27 18:00:00+00:00,350.26,350.26,349.27,349.88,257451.0,7367.0,349.778797
BRK.B,2023-07-27 19:00:00+00:00,349.82,350.46,349.07,349.33,546215.0,14120.0,349.600567
BRK.B,2023-07-27 20:00:00+00:00,349.49,349.55,349.3,349.4,671309.0,111.0,349.310483
BRK.B,2023-07-27 21:00:00+00:00,349.4,349.51,349.4,349.51,1820.0,19.0,349.475489
BRK.B,2023-07-27 22:00:00+00:00,349.5,349.6194,349.3,349.3,2722.0,29.0,349.370279
