symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TSLA,2023-07-17 22:00:00+00:00,290.13,290.14,289.0469,289.8801,352786.0,5370.0,289.601636
TSLA,2023-07-17 23:00:00+00:00,289.93,290.5,289.6,290.4,293984.0,5500.0,290.074014
TSLA,2023-07-18 08:00:00+00:00,290.85,291.75,290.8,291.47,200937.0,5088.0,291.328118
TSLA,2023-07-18 09:00:00+00:00,291.44,291.54,290.6,290.7,108910.0,3095.0,290.986596
TSLA,2023-07-18 10:00:00+00:00,290.79,290.79,288.36,289.7,267425.0,6672.0,289.389485
TSLA,2023-07-18 11:00:00+00:00,289.77,290.8,289.6,290.2,414587.0,8105.0,290.225938
TSLA,2023-07-18 12:00:00+00:00,289.98,291.52,289.26,289.55,888607.0,18414.0,290.090577
TSLA,2023-07-18 13:00:00+00:00,289.5893,290.52,286.7,288.8348,18320398.0,224095.0,288.421424
TSLA,2023-07-18 14:00:00+00:00,288.78,289.26,286.01,288.4983,20457629.0,299363.0,287.655188
TSLA,2023-07-18 15:00:00+00:00,288.51,289.48,287.5,288.59,13045496.0,123926.0,288.456522
TSLA,2023-07-18 16:00:00+00:00,288.639,290.44,287.6,289.51,11541932.0,110272.0,288.903864
TSLA,2023-07-18 17:00:00+00:00,289.51,291.4,289.34,290.73,10805542.0,106151.0,290.638407
TSLA,2023-07-18 18:00:00+00:00,290.7,293.77,290.62,293.4,13068390.0,131684.0,292.258171
TSLA,2023-07-18 19:00:00+00:00,293.43,295.26,292.4101,293.37,18850240.0,200258.0,293.752931
TSLA,2023-07-18 20:00:00+00:00,293.34,293.5556,292.22,292.55,3873737.0,11409.0,293.263621
TSLA,2023-07-18 21:00:00+00:00,292.55,292.96,292.44,292.6,240300.0,5131.0,292.726447
TSLA,2023-07-18 22:00:00+00:00,292.69,292.93,292.6,292.85,148730.0,3270.0,292.784283
TSLA,2023-07-18 23:00:00+00:00,292.84,292.93,292.7,292.7,225450.0,4216.0,292.828325
TSLA,2023-07-19 08:00:00+00:00,293.5,298.0,291.6,292.57,232561.0,6365.0,292.481602
TSLA,2023-07-19 09:00:00+00:00,292.43,293.69,292.24,293.34,104325.0,3031.0,293.169671
TSLA,2023-07-19 10:00:00+00:00,293.32,293.68,292.61,293.58,122373.0,3145.0,293.205107
TSLA,2023-07-19 11:00:00+00:00,293.54,295.0,293.54,294.93,541989.0,10900.0,294.619233
TSLA,2023-07-19 12:00:00+00:00,293.99,295.59,291.5615,294.95,1279831.0,25281.0,294.902804
TSLA,2023-07-19 13:00:00+00:00,294.94,297.48,294.23,296.4848,17697572.0,241466.0,295.963863
TSLA,2023-07-19 14:00:00+00:00,296.52,299.0,295.15,297.73,22619498.0,343495.0,297.273462
TSLA,2023-07-19 15:00:00+00:00,297.7555,299.29,296.44,296.9687,17107811.0,180797.0,298.070959
TSLA,2023-07-19 16:00:00+00:00,296.97,297.72,293.0,294.5232,19019685.0,202143.0,295.175982
TSLA,2023-07-19 17:00:00+00:00,294.51,294.84,292.5,293.39,12236708.0,126670.0,293.942549
TSLA,2023-07-19 18:00:00+00:00,293.39,293.57,289.5201,291.1701,17537901.0,177411.0,291.665064
TSLA,2023-07-19 19:00:00+00:00,291.2,294.0,291.02,291.12,17670756.0,203434.0,292.569956
TSLA,2023-07-19 20:00:00+00:00,291.08,296.8,282.92,292.31,8066986.0,116895.0,291.848117
TSLA,2023-07-19 21:00:00+00:00,292.3,292.9,285.36,288.65,2827181.0,44194.0,289.696284
TSLA,2023-07-19 22:00:00+00:00,288.58,288.66,277.56,279.53,4207447.0,75341.0,281.32778
TSLA,2023-07-19 23:00:00+00:00,279.6,279.89,275.79,279.07,1977952.0,39095.0,278.017633
TSLA,2023-07-20 08:00:00+00:00,280.21,284.41,279.14,284.39,472530.0,13436.0,281.660419
TSLA,2023-07-20 09:00:00+00:00,284.3,284.6,282.02,282.3,274533.0,7868.0,283.011616
TSLA,2023-07-20 10:00:00+00:00,282.22,283.35,281.06,281.98,198842.0,6754.0,282.236926
TSLA,2023-07-20 11:00:00+00:00,281.73,282.0,278.17,280.02,959064.0,24001.0,279.774999
TSLA,2023-07-20 12:00:00+00:00,281.97,284.4985,278.12,279.0,1780183.0,41806.0,279.744346
TSLA,2023-07-20 13:00:00+00:00,279.19,280.93,275.25,275.6,25500950.0,384289.0,277.977698
TSLA,2023-07-20 14:00:00+00:00,275.57,275.97,269.46,270.0039,35013176.0,582667.0,272.335318
TSLA,2023-07-20 15:00:00+00:00,270.01,274.06,269.52,271.99,20437164.0,256046.0,271.651528
TSLA,2023-07-20 16:00:00+00:00,271.9795,272.93,266.6,266.805,19017384.0,245270.0,269.694726
TSLA,2023-07-20 17:00:00+00:00,266.8001,267.69,264.21,266.3999,21469596.0,256641.0,265.950688
TSLA,2023-07-20 18:00:00+00:00,266.37,266.47,263.69,264.3259,17497406.0,195363.0,264.997654
TSLA,2023-07-20 19:00:00+00:00,264.3242,265.55,261.2,262.92,24440107.0,285831.0,263.563876
TSLA,2023-07-20 20:00:00+00:00,263.06,263.06,261.5,262.38,6626901.0,24631.0,262.79945
TSLA,2023-07-20 21:00:00+00:00,262.45,262.8,261.61,261.71,407588.0,15388.0,262.155062
TSLA,2023-07-20 22:00:00+00:00,261.76,261.92,260.52,260.66,538795.0,15956.0,261.310219
TSLA,2023-07-20 23:00:00+00:00,260.66,261.01,260.22,260.6,673763.0,13738.0,260.516538
TSLA,2023-07-21 08:00:00+00:00,265.49,268.91,263.62,267.85,729559.0,18821.0,267.471188
TSLA,2023-07-21 09:00:00+00:00,267.92,267.92,266.16,267.18,277710.0,8396.0,266.984234
TSLA,2023-07-21 10:00:00+00:00,267.19,267.79,266.87,267.07,172397.0,5439.0,267.377774
TSLA,2023-07-21 11:00:00+00:00,267.2,267.6,265.14,265.18,726459.0,13579.0,265.991443
TSLA,2023-07-21 12:00:00+00:00,267.01,268.5022,261.9,266.0,1527428.0,33598.0,265.976442
TSLA,2023-07-21 13:00:00+00:00,265.99,268.0,261.0,261.5501,21372792.0,277648.0,263.956642
TSLA,2023-07-21 14:00:00+00:00,261.565,262.5,255.8,258.58,30865158.0,451912.0,258.906799
TSLA,2023-07-21 15:00:00+00:00,258.5701,262.45,258.53,262.0393,20537004.0,183963.0,260.955069
TSLA,2023-07-21 16:00:00+00:00,262.04,264.83,260.33,263.9477,16389878.0,142453.0,262.936675
TSLA,2023-07-21 17:00:00+00:00,263.96,267.48,263.7501,265.7798,16015343.0,147332.0,265.655922
TSLA,2023-07-21 18:00:00+00:00,265.79,265.91,262.2601,263.25,15059783.0,129023.0,263.625068
TSLA,2023-07-21 19:00:00+00:00,263.28,263.8497,259.36,259.95,20103327.0,187798.0,261.265545
TSLA,2023-07-21 20:00:00+00:00,259.94,260.6583,259.77,260.05,17179819.0,9590.0,260.023576
TSLA,2023-07-21 21:00:00+00:00,260.04,260.12,257.08,257.15,448626.0,12613.0,258.849806
TSLA,2023-07-21 22:00:00+00:00,257.14,258.5,256.5,257.7,700205.0,12344.0,257.762267
TSLA,2023-07-21 23:00:00+00:00,257.68,258.8,257.57,258.7,311517.0,7194.0,258.162147
TSLA,2023-07-24 08:00:00+00:00,257.5,258.51,253.97,255.15,371615.0,11177.0,255.996515
TSLA,2023-07-24 09:00:00+00:00,255.13,257.45,255.1,256.57,156818.0,4918.0,256.673866
TSLA,2023-07-24 10:00:00+00:00,256.51,257.22,256.4,256.51,58341.0,2356.0,256.722823
TSLA,2023-07-24 11:00:00+00:00,256.51,258.0,256.07,256.3,401316.0,9349.0,257.075683
TSLA,2023-07-24 12:00:00+00:00,258.55,259.2,253.0,256.47,1420979.0,32845.0,256.034799
TSLA,2023-07-24 13:00:00+00:00,256.44,259.18,254.12,256.6525,20120756.0,269105.0,256.917729
TSLA,2023-07-24 14:00:00+00:00,256.62,262.72,256.48,261.3799,25227717.0,399507.0,260.398188
TSLA,2023-07-24 15:00:00+00:00,261.3896,266.19,260.89,265.8474,21761325.0,212128.0,264.026551
TSLA,2023-07-24 16:00:00+00:00,265.8499,267.59,265.34,266.96,17492615.0,153575.0,266.45208
TSLA,2023-07-24 17:00:00+00:00,266.975,269.49,265.86,269.1443,15159643.0,135548.0,267.706835
TSLA,2023-07-24 18:00:00+00:00,269.15,269.85,267.6001,269.27,14089696.0,132158.0,268.751196
TSLA,2023-07-24 19:00:00+00:00,269.28,269.58,267.45,269.13,15557159.0,154556.0,268.660246
TSLA,2023-07-24 20:00:00+00:00,269.14,270.69,268.87,270.6,4238789.0,12225.0,269.194326
TSLA,2023-07-24 21:00:00+00:00,270.62,270.88,269.9,270.29,377699.0,6737.0,270.360134
TSLA,2023-07-24 22:00:00+00:00,270.24,270.24,269.2,269.45,296765.0,4661.0,269.629962
TSLA,2023-07-24 23:00:00+00:00,269.44,270.25,269.42,270.04,312353.0,5044.0,269.968655
TSLA,2023-07-25 08:00:00+00:00,271.65,274.0,270.64,273.88,340268.0,8488.0,273.290929
TSLA,2023-07-25 09:00:00+00:00,273.8,273.82,273.04,273.17,120221.0,3182.0,273.526911
TSLA,2023-07-25 10:00:00+00:00,273.13,273.35,272.13,272.75,143934.0,3758.0,272.643456
TSLA,2023-07-25 11:00:00+00:00,272.75,273.25,272.34,272.8,416947.0,7244.0,272.797907
TSLA,2023-07-25 12:00:00+00:00,272.88,273.6885,270.6,271.86,786406.0,17218.0,272.273774
TSLA,2023-07-25 13:00:00+00:00,271.84,272.9,268.76,270.2628,19590508.0,244360.0,270.767372
TSLA,2023-07-25 14:00:00+00:00,270.255,271.02,265.41,266.13,25915404.0,354519.0,268.121593
TSLA,2023-07-25 15:00:00+00:00,266.14,269.38,265.5943,267.94,15976010.0,148438.0,267.771838
TSLA,2023-07-25 16:00:00+00:00,267.941,269.15,266.88,268.8528,10876807.0,99340.0,267.892589
TSLA,2023-07-25 17:00:00+00:00,268.86,270.24,268.19,268.7301,11555438.0,101528.0,269.301318
TSLA,2023-07-25 18:00:00+00:00,268.7289,269.98,267.38,267.6172,10161239.0,95532.0,268.976248
TSLA,2023-07-25 19:00:00+00:00,267.64,268.414,265.0,265.23,14214486.0,142112.0,266.840963
TSLA,2023-07-25 20:00:00+00:00,265.25,266.58,263.8,266.51,1986878.0,12536.0,265.406993
TSLA,2023-07-25 21:00:00+00:00,266.39,266.54,265.7,266.0,207668.0,4495.0,266.12832
TSLA,2023-07-25 22:00:00+00:00,266.0,266.28,264.33,264.33,291898.0,6552.0,265.119057
TSLA,2023-07-25 23:00:00+00:00,264.28,264.7,264.02,264.5,206888.0,4832.0,264.3449
TSLA,2023-07-26 08:00:00+00:00,264.78,266.36,264.13,264.37,114051.0,3004.0,265.141477
TSLA,2023-07-26 09:00:00+00:00,264.37,264.5,263.51,264.0,79259.0,2441.0,263.997671
TSLA,2023-07-26 10:00:00+00:00,264.18,264.35,263.58,263.87,36328.0,1323.0,264.029703
TSLA,2023-07-26 11:00:00+00:00,264.1,264.2,263.29,263.6,160660.0,4187.0,263.787181
TSLA,2023-07-26 12:00:00+00:00,264.1,265.5,262.64,262.8,533614.0,14918.0,263.39163
TSLA,2023-07-26 13:00:00+00:00,262.77,267.5,261.75,267.22,13921482.0,187983.0,264.711259
TSLA,2023-07-26 14:00:00+00:00,267.22,268.04,263.5701,264.05,18740252.0,258768.0,266.425476
TSLA,2023-07-26 15:00:00+00:00,264.045,265.1,263.19,264.4046,12426670.0,102991.0,264.236281
TSLA,2023-07-26 16:00:00+00:00,264.46,264.98,262.72,263.53,9881935.0,81133.0,263.848991
TSLA,2023-07-26 17:00:00+00:00,263.535,264.66,263.42,263.5199,6847260.0,59822.0,264.059158
TSLA,2023-07-26 18:00:00+00:00,263.48,266.3865,263.06,265.65,16049057.0,123098.0,265.038454
TSLA,2023-07-26 19:00:00+00:00,265.67,265.8,263.35,264.465,14411788.0,127253.0,264.299833
TSLA,2023-07-26 20:00:00+00:00,264.47,265.25,263.6235,264.07,2128617.0,6041.0,264.389283
TSLA,2023-07-26 21:00:00+00:00,264.07,264.8,264.07,264.8,157008.0,2998.0,264.818834
TSLA,2023-07-26 22:00:00+00:00,264.72,265.25,264.52,264.8,206390.0,3113.0,264.954729
TSLA,2023-07-26 23:00:00+00:00,264.56,265.5,264.41,265.28,169052.0,3380.0,264.96725
TSLA,2023-07-27 08:00:00+00:00,268.7,269.98,266.95,269.85,306416.0,6967.0,269.165694
TSLA,2023-07-27 09:00:00+00:00,269.93,269.97,268.71,268.71,148537.0,3578.0,269.383517
TSLA,2023-07-27 10:00:00+00:00,268.71,269.07,268.66,268.88,67704.0,1957.0,268.853406
TSLA,2023-07-27 11:00:00+00:00,268.88,268.89,268.14,268.3,267075.0,5762.0,268.482015
TSLA,2023-07-27 12:00:00+00:00,268.75,269.58,264.35,269.37,915620.0,17631.0,268.596816
TSLA,2023-07-27 13:00:00+00:00,269.35,269.35,265.7601,266.1427,13433446.0,175080.0,267.597665
TSLA,2023-07-27 14:00:00+00:00,266.0927,267.05,263.33,264.63,18168101.0,272324.0,265.043992
TSLA,2023-07-27 15:00:00+00:00,264.67,266.66,264.25,266.3999,10250200.0,101711.0,265.622222
TSLA,2023-07-27 16:00:00+00:00,266.3872,267.48,265.13,265.298,9774198.0,95100.0,266.684015
